Id,MesDate,MesValue
0,2018-05-07T03:47:39.000Z,5615
0,2018-05-07T03:47:40.000Z,5616
0,2018-05-07T03:47:41.000Z,5617
0,2018-05-07T03:47:42.000Z,5618
0,2018-05-07T03:47:43.000Z,5616
0,2018-05-07T03:47:44.000Z,5614
0,2018-05-07T03:47:45.000Z,5615
0,2018-05-07T03:47:46.000Z,5616
0,2018-05-07T03:47:47.000Z,5617
0,2018-05-07T03:47:48.000Z,5615
0,2018-05-07T03:47:49.000Z,5616
0,2018-05-07T03:47:50.000Z,5617
0,2018-05-07T03:47:51.000Z,5618
0,2018-05-07T03:47:52.000Z,5619
0,2018-05-07T03:47:53.000Z,5617
0,2018-05-07T03:47:54.000Z,5618
0,2018-05-07T03:47:55.000Z,5619
0,2018-05-07T03:47:56.000Z,5617
0,2018-05-07T03:47:57.000Z,5618
0,2018-05-07T03:47:58.000Z,5619
0,2018-05-07T03:47:59.000Z,5620
0,2018-05-07T03:48:00.000Z,5621
0,2018-05-07T03:48:01.000Z,5622
0,2018-05-07T03:48:02.000Z,5620
0,2018-05-07T03:48:03.000Z,5621
0,2018-05-07T03:48:04.000Z,5622
0,2018-05-07T03:48:05.000Z,5623
0,2018-05-07T03:48:06.000Z,5624
0,2018-05-07T03:48:07.000Z,5625
0,2018-05-07T03:48:08.000Z,5623
0,2018-05-07T03:48:09.000Z,5624
0,2018-05-07T03:48:10.000Z,5625
0,2018-05-07T03:48:11.000Z,5626
0,2018-05-07T03:48:12.000Z,5627
0,2018-05-07T03:48:13.000Z,5628
0,2018-05-07T03:48:14.000Z,5629
0,2018-05-07T03:48:15.000Z,5630
0,2018-05-07T03:48:16.000Z,5628
0,2018-05-07T03:48:17.000Z,5629
0,2018-05-07T03:48:18.000Z,5630
0,2018-05-07T03:48:19.000Z,5631
0,2018-05-07T03:48:20.000Z,5632
0,2018-05-07T03:48:21.000Z,5633
0,2018-05-07T03:48:22.000Z,5634
0,2018-05-07T03:48:23.000Z,5635
0,2018-05-07T03:48:24.000Z,5636
0,2018-05-07T03:48:25.000Z,5637
0,2018-05-07T03:48:26.000Z,5638
0,2018-05-07T03:48:27.000Z,5639
0,2018-05-07T03:48:28.000Z,5640
0,2018-05-07T03:48:29.000Z,5638
0,2018-05-07T03:48:30.000Z,5639
0,2018-05-07T03:48:31.000Z,5640
0,2018-05-07T03:48:32.000Z,5641
0,2018-05-07T03:48:33.000Z,5642
0,2018-05-07T03:48:34.000Z,5643
0,2018-05-07T03:48:35.000Z,5644
0,2018-05-07T03:48:36.000Z,5645
0,2018-05-07T03:48:37.000Z,5643
0,2018-05-07T03:48:38.000Z,5641
0,2018-05-07T03:48:39.000Z,5642
0,2018-05-07T03:48:40.000Z,5643
0,2018-05-07T03:48:41.000Z,5641
0,2018-05-07T03:48:42.000Z,5642
0,2018-05-07T03:48:43.000Z,5643
0,2018-05-07T03:48:44.000Z,5644
0,2018-05-07T03:48:45.000Z,5645
0,2018-05-07T03:48:46.000Z,5643
0,2018-05-07T03:48:47.000Z,5644
0,2018-05-07T03:48:48.000Z,5642
0,2018-05-07T03:48:49.000Z,5643
0,2018-05-07T03:48:50.000Z,5641
0,2018-05-07T03:48:51.000Z,5642
0,2018-05-07T03:48:52.000Z,5643
0,2018-05-07T03:48:53.000Z,5644
0,2018-05-07T03:48:54.000Z,5645
0,2018-05-07T03:48:55.000Z,5646
0,2018-05-07T03:48:56.000Z,5647
0,2018-05-07T03:48:57.000Z,5645
0,2018-05-07T03:48:58.000Z,5643
0,2018-05-07T03:48:59.000Z,5641
0,2018-05-07T03:49:00.000Z,5642
0,2018-05-07T03:49:01.000Z,5643
0,2018-05-07T03:49:02.000Z,5644
0,2018-05-07T03:49:03.000Z,5645
0,2018-05-07T03:49:04.000Z,5646
0,2018-05-07T03:49:05.000Z,5647
0,2018-05-07T03:49:06.000Z,5648
0,2018-05-07T03:49:07.000Z,5649
0,2018-05-07T03:49:08.000Z,5650
0,2018-05-07T03:49:09.000Z,5648
0,2018-05-07T03:49:10.000Z,5649
0,2018-05-07T03:49:11.000Z,5650
0,2018-05-07T03:49:12.000Z,5648
0,2018-05-07T03:49:13.000Z,5646
0,2018-05-07T03:49:14.000Z,5647
0,2018-05-07T03:49:15.000Z,5645
0,2018-05-07T03:49:16.000Z,5646
0,2018-05-07T03:49:17.000Z,5647
0,2018-05-07T03:49:18.000Z,5648
0,2018-05-07T03:49:19.000Z,5649
0,2018-05-07T03:49:20.000Z,5650
0,2018-05-07T03:49:21.000Z,5651
0,2018-05-07T03:49:22.000Z,5652
0,2018-05-07T03:49:23.000Z,5650
0,2018-05-07T03:49:24.000Z,5651
0,2018-05-07T03:49:25.000Z,5652
0,2018-05-07T03:49:26.000Z,5650
0,2018-05-07T03:49:27.000Z,5651
0,2018-05-07T03:49:28.000Z,5652
0,2018-05-07T03:49:29.000Z,5653
0,2018-05-07T03:49:30.000Z,5654
0,2018-05-07T03:49:31.000Z,5655
0,2018-05-07T03:49:32.000Z,5656
0,2018-05-07T03:49:33.000Z,5657
0,2018-05-07T03:49:34.000Z,5658
0,2018-05-07T03:49:35.000Z,5659
0,2018-05-07T03:49:36.000Z,5660
0,2018-05-07T03:49:37.000Z,5658
0,2018-05-07T03:49:38.000Z,5659
0,2018-05-07T03:49:39.000Z,5660
0,2018-05-07T03:49:40.000Z,5661
0,2018-05-07T03:49:41.000Z,5659
0,2018-05-07T03:49:42.000Z,5660
0,2018-05-07T03:49:43.000Z,5661
0,2018-05-07T03:49:44.000Z,5662
0,2018-05-07T03:49:45.000Z,5663
0,2018-05-07T03:49:46.000Z,5664
0,2018-05-07T03:49:47.000Z,5665
0,2018-05-07T03:49:48.000Z,5666
0,2018-05-07T03:49:49.000Z,5664
0,2018-05-07T03:49:50.000Z,5665
0,2018-05-07T03:49:51.000Z,5663
0,2018-05-07T03:49:52.000Z,5664
0,2018-05-07T03:49:53.000Z,5665
0,2018-05-07T03:49:54.000Z,5666
0,2018-05-07T03:49:55.000Z,5664
0,2018-05-07T03:49:56.000Z,5665
0,2018-05-07T03:49:57.000Z,5666
0,2018-05-07T03:49:58.000Z,5667
0,2018-05-07T03:49:59.000Z,5668
0,2018-05-07T03:50:00.000Z,5669
0,2018-05-07T03:50:01.000Z,5667
0,2018-05-07T03:50:02.000Z,5668
0,2018-05-07T03:50:03.000Z,5669
0,2018-05-07T03:50:04.000Z,5670
0,2018-05-07T03:50:05.000Z,5668
0,2018-05-07T03:50:06.000Z,5669
0,2018-05-07T03:50:07.000Z,5667
0,2018-05-07T03:50:08.000Z,5668
0,2018-05-07T03:50:09.000Z,5669
0,2018-05-07T03:50:10.000Z,5670
0,2018-05-07T03:50:11.000Z,5671
0,2018-05-07T03:50:12.000Z,5672
0,2018-05-07T03:50:13.000Z,5673
0,2018-05-07T03:50:14.000Z,5671
0,2018-05-07T03:50:15.000Z,5672
0,2018-05-07T03:50:16.000Z,5673
0,2018-05-07T03:50:17.000Z,5674
0,2018-05-07T03:50:18.000Z,5675
0,2018-05-07T03:50:19.000Z,5673
0,2018-05-07T03:50:20.000Z,5674
0,2018-05-07T03:50:21.000Z,5675
0,2018-05-07T03:50:22.000Z,5676
0,2018-05-07T03:50:23.000Z,5677
0,2018-05-07T03:50:24.000Z,5678
0,2018-05-07T03:50:25.000Z,5676
0,2018-05-07T03:50:26.000Z,5677
0,2018-05-07T03:50:27.000Z,5675
0,2018-05-07T03:50:28.000Z,5676
0,2018-05-07T03:50:29.000Z,5677
0,2018-05-07T03:50:30.000Z,5678
0,2018-05-07T03:50:31.000Z,5679
0,2018-05-07T03:50:32.000Z,5677
0,2018-05-07T03:50:33.000Z,5678
0,2018-05-07T03:50:34.000Z,5679
0,2018-05-07T03:50:35.000Z,5680
0,2018-05-07T03:50:36.000Z,5681
0,2018-05-07T03:50:37.000Z,5682
0,2018-05-07T03:50:38.000Z,5683
0,2018-05-07T03:50:39.000Z,5681
0,2018-05-07T03:50:40.000Z,5682
0,2018-05-07T03:50:41.000Z,5683
0,2018-05-07T03:50:42.000Z,5684
0,2018-05-07T03:50:43.000Z,5682
0,2018-05-07T03:50:44.000Z,5680
0,2018-05-07T03:50:45.000Z,5681
0,2018-05-07T03:50:46.000Z,5682
0,2018-05-07T03:50:47.000Z,5683
0,2018-05-07T03:50:48.000Z,5681
0,2018-05-07T03:50:49.000Z,5682
0,2018-05-07T03:50:50.000Z,5683
0,2018-05-07T03:50:51.000Z,5684
0,2018-05-07T03:50:52.000Z,5685
0,2018-05-07T03:50:53.000Z,5686
0,2018-05-07T03:50:54.000Z,5687
0,2018-05-07T03:50:55.000Z,5688
0,2018-05-07T03:50:56.000Z,5689
0,2018-05-07T03:50:57.000Z,5690
0,2018-05-07T03:50:58.000Z,5691
0,2018-05-07T03:50:59.000Z,5692
0,2018-05-07T03:51:00.000Z,5693
0,2018-05-07T03:51:01.000Z,5694
0,2018-05-07T03:51:02.000Z,5692
0,2018-05-07T03:51:03.000Z,5693
0,2018-05-07T03:51:04.000Z,5691
0,2018-05-07T03:51:05.000Z,5692
0,2018-05-07T03:51:06.000Z,5693
0,2018-05-07T03:51:07.000Z,5691
0,2018-05-07T03:51:08.000Z,5692
0,2018-05-07T03:51:09.000Z,5693
0,2018-05-07T03:51:10.000Z,5694
0,2018-05-07T03:51:11.000Z,5695
0,2018-05-07T03:51:12.000Z,5693
0,2018-05-07T03:51:13.000Z,5694
0,2018-05-07T03:51:14.000Z,5692
0,2018-05-07T03:51:15.000Z,5690
0,2018-05-07T03:51:16.000Z,5688
0,2018-05-07T03:51:17.000Z,5686
0,2018-05-07T03:51:18.000Z,5687
0,2018-05-07T03:51:19.000Z,5688
0,2018-05-07T03:51:20.000Z,5689
0,2018-05-07T03:51:21.000Z,5687
0,2018-05-07T03:51:22.000Z,5688
0,2018-05-07T03:51:23.000Z,5689
0,2018-05-07T03:51:24.000Z,5690
0,2018-05-07T03:51:25.000Z,5691
0,2018-05-07T03:51:26.000Z,5692
0,2018-05-07T03:51:27.000Z,5690
0,2018-05-07T03:51:28.000Z,5691
0,2018-05-07T03:51:29.000Z,5692
0,2018-05-07T03:51:30.000Z,5693
0,2018-05-07T03:51:31.000Z,5694
0,2018-05-07T03:51:32.000Z,5695
0,2018-05-07T03:51:33.000Z,5696
0,2018-05-07T03:51:34.000Z,5697
0,2018-05-07T03:51:35.000Z,5698
0,2018-05-07T03:51:36.000Z,5699
0,2018-05-07T03:51:37.000Z,5700
0,2018-05-07T03:51:38.000Z,5701
0,2018-05-07T03:51:39.000Z,5702
0,2018-05-07T03:51:40.000Z,5700
0,2018-05-07T03:51:41.000Z,5701
0,2018-05-07T03:51:42.000Z,5699
0,2018-05-07T03:51:43.000Z,5700
0,2018-05-07T03:51:44.000Z,5701
0,2018-05-07T03:51:45.000Z,5702
0,2018-05-07T03:51:46.000Z,5703
0,2018-05-07T03:51:47.000Z,5704
0,2018-05-07T03:51:48.000Z,5705
0,2018-05-07T03:51:49.000Z,5706
0,2018-05-07T03:51:50.000Z,5707
0,2018-05-07T03:51:51.000Z,5708
0,2018-05-07T03:51:52.000Z,5709
0,2018-05-07T03:51:53.000Z,5707
0,2018-05-07T03:51:54.000Z,5708
0,2018-05-07T03:51:55.000Z,5709
0,2018-05-07T03:51:56.000Z,5707
0,2018-05-07T03:51:57.000Z,5708
0,2018-05-07T03:51:58.000Z,5709
0,2018-05-07T03:51:59.000Z,5710
0,2018-05-07T03:52:00.000Z,5711
0,2018-05-07T03:52:01.000Z,5709
0,2018-05-07T03:52:02.000Z,5707
0,2018-05-07T03:52:03.000Z,5708
0,2018-05-07T03:52:04.000Z,5709
0,2018-05-07T03:52:05.000Z,5710
0,2018-05-07T03:52:06.000Z,5711
0,2018-05-07T03:52:07.000Z,5712
0,2018-05-07T03:52:08.000Z,5710
0,2018-05-07T03:52:09.000Z,5711
0,2018-05-07T03:52:10.000Z,5712
0,2018-05-07T03:52:11.000Z,5713
0,2018-05-07T03:52:12.000Z,5714
0,2018-05-07T03:52:13.000Z,5715
0,2018-05-07T03:52:14.000Z,5716
0,2018-05-07T03:52:15.000Z,5717
0,2018-05-07T03:52:16.000Z,5718
0,2018-05-07T03:52:17.000Z,5719
0,2018-05-07T03:52:18.000Z,5720
0,2018-05-07T03:52:19.000Z,5721
0,2018-05-07T03:52:20.000Z,5722
0,2018-05-07T03:52:21.000Z,5723
0,2018-05-07T03:52:22.000Z,5724
0,2018-05-07T03:52:23.000Z,5725
0,2018-05-07T03:52:24.000Z,5726
0,2018-05-07T03:52:25.000Z,5727
0,2018-05-07T03:52:26.000Z,5728
0,2018-05-07T03:52:27.000Z,5729
0,2018-05-07T03:52:28.000Z,5727
0,2018-05-07T03:52:29.000Z,5728
0,2018-05-07T03:52:30.000Z,5729
0,2018-05-07T03:52:31.000Z,5730
0,2018-05-07T03:52:32.000Z,5728
0,2018-05-07T03:52:33.000Z,5729
0,2018-05-07T03:52:34.000Z,5730
0,2018-05-07T03:52:35.000Z,5731
0,2018-05-07T03:52:36.000Z,5732
0,2018-05-07T03:52:37.000Z,5733
0,2018-05-07T03:52:38.000Z,5734
0,2018-05-07T03:52:39.000Z,5735
0,2018-05-07T03:52:40.000Z,5736
0,2018-05-07T03:52:41.000Z,5737
0,2018-05-07T03:52:42.000Z,5738
0,2018-05-07T03:52:43.000Z,5739
0,2018-05-07T03:52:44.000Z,5740
0,2018-05-07T03:52:45.000Z,5738
0,2018-05-07T03:52:46.000Z,5739
0,2018-05-07T03:52:47.000Z,5740
0,2018-05-07T03:52:48.000Z,5741
0,2018-05-07T03:52:49.000Z,5739
0,2018-05-07T03:52:50.000Z,5740
0,2018-05-07T03:52:51.000Z,5738
0,2018-05-07T03:52:52.000Z,5739
0,2018-05-07T03:52:53.000Z,5740
0,2018-05-07T03:52:54.000Z,5741
0,2018-05-07T03:52:55.000Z,5742
0,2018-05-07T03:52:56.000Z,5740
0,2018-05-07T03:52:57.000Z,5741
0,2018-05-07T03:52:58.000Z,5742
0,2018-05-07T03:52:59.000Z,5743
0,2018-05-07T03:53:00.000Z,5744
0,2018-05-07T03:53:01.000Z,5742
0,2018-05-07T03:53:02.000Z,5743
0,2018-05-07T03:53:03.000Z,5741
0,2018-05-07T03:53:04.000Z,5742
0,2018-05-07T03:53:05.000Z,5740
0,2018-05-07T03:53:06.000Z,5741
0,2018-05-07T03:53:07.000Z,5742
0,2018-05-07T03:53:08.000Z,5743
0,2018-05-07T03:53:09.000Z,5744
0,2018-05-07T03:53:10.000Z,5742
0,2018-05-07T03:53:11.000Z,5740
0,2018-05-07T03:53:12.000Z,5741
0,2018-05-07T03:53:13.000Z,5742
0,2018-05-07T03:53:14.000Z,5743
0,2018-05-07T03:53:15.000Z,5741
0,2018-05-07T03:53:16.000Z,5742
0,2018-05-07T03:53:17.000Z,5743
0,2018-05-07T03:53:18.000Z,5741
0,2018-05-07T03:53:19.000Z,5739
0,2018-05-07T03:53:20.000Z,5740
0,2018-05-07T03:53:21.000Z,5741
0,2018-05-07T03:53:22.000Z,5742
0,2018-05-07T03:53:23.000Z,5743
0,2018-05-07T03:53:24.000Z,5744
0,2018-05-07T03:53:25.000Z,5745
0,2018-05-07T03:53:26.000Z,5746
0,2018-05-07T03:53:27.000Z,5747
0,2018-05-07T03:53:28.000Z,5748
0,2018-05-07T03:53:29.000Z,5749
0,2018-05-07T03:53:30.000Z,5750
0,2018-05-07T03:53:31.000Z,5751
0,2018-05-07T03:53:32.000Z,5749
0,2018-05-07T03:53:33.000Z,5750
0,2018-05-07T03:53:34.000Z,5751
0,2018-05-07T03:53:35.000Z,5752
0,2018-05-07T03:53:36.000Z,5753
0,2018-05-07T03:53:37.000Z,5754
0,2018-05-07T03:53:38.000Z,5755
0,2018-05-07T03:53:39.000Z,5756
0,2018-05-07T03:53:40.000Z,5754
0,2018-05-07T03:53:41.000Z,5755
0,2018-05-07T03:53:42.000Z,5756
0,2018-05-07T03:53:43.000Z,5757
0,2018-05-07T03:53:44.000Z,5755
0,2018-05-07T03:53:45.000Z,5756
0,2018-05-07T03:53:46.000Z,5757
0,2018-05-07T03:53:47.000Z,5755
0,2018-05-07T03:53:48.000Z,5756
0,2018-05-07T03:53:49.000Z,5757
0,2018-05-07T03:53:50.000Z,5758
0,2018-05-07T03:53:51.000Z,5759
0,2018-05-07T03:53:52.000Z,5760
0,2018-05-07T03:53:53.000Z,5761
0,2018-05-07T03:53:54.000Z,5762
0,2018-05-07T03:53:55.000Z,5763
0,2018-05-07T03:53:56.000Z,5764
0,2018-05-07T03:53:57.000Z,5765
0,2018-05-07T03:53:58.000Z,5766
0,2018-05-07T03:53:59.000Z,5767
0,2018-05-07T03:54:00.000Z,5768
0,2018-05-07T03:54:01.000Z,5769
0,2018-05-07T03:54:02.000Z,5770
0,2018-05-07T03:54:03.000Z,5771
0,2018-05-07T03:54:04.000Z,5769
0,2018-05-07T03:54:05.000Z,5770
0,2018-05-07T03:54:06.000Z,5771
0,2018-05-07T03:54:07.000Z,5769
0,2018-05-07T03:54:08.000Z,5770
0,2018-05-07T03:54:09.000Z,5771
0,2018-05-07T03:54:10.000Z,5772
0,2018-05-07T03:54:11.000Z,5773
0,2018-05-07T03:54:12.000Z,5771
0,2018-05-07T03:54:13.000Z,5772
0,2018-05-07T03:54:14.000Z,5773
0,2018-05-07T03:54:15.000Z,5774
0,2018-05-07T03:54:16.000Z,5775
0,2018-05-07T03:54:17.000Z,5776
0,2018-05-07T03:54:18.000Z,5774
0,2018-05-07T03:54:19.000Z,5775
0,2018-05-07T03:54:20.000Z,5776
0,2018-05-07T03:54:21.000Z,5777
0,2018-05-07T03:54:22.000Z,5778
0,2018-05-07T03:54:23.000Z,5779
0,2018-05-07T03:54:24.000Z,5780
0,2018-05-07T03:54:25.000Z,5781
0,2018-05-07T03:54:26.000Z,5782
0,2018-05-07T03:54:27.000Z,5783
0,2018-05-07T03:54:28.000Z,5784
0,2018-05-07T03:54:29.000Z,5785
0,2018-05-07T03:54:30.000Z,5786
0,2018-05-07T03:54:31.000Z,5787
0,2018-05-07T03:54:32.000Z,5788
0,2018-05-07T03:54:33.000Z,5789
0,2018-05-07T03:54:34.000Z,5790
0,2018-05-07T03:54:35.000Z,5788
0,2018-05-07T03:54:36.000Z,5789
0,2018-05-07T03:54:37.000Z,5787
0,2018-05-07T03:54:38.000Z,5788
0,2018-05-07T03:54:39.000Z,5789
0,2018-05-07T03:54:40.000Z,5790
0,2018-05-07T03:54:41.000Z,5791
0,2018-05-07T03:54:42.000Z,5792
0,2018-05-07T03:54:43.000Z,5790
0,2018-05-07T03:54:44.000Z,5791
0,2018-05-07T03:54:45.000Z,5792
0,2018-05-07T03:54:46.000Z,5793
0,2018-05-07T03:54:47.000Z,5791
0,2018-05-07T03:54:48.000Z,5792
0,2018-05-07T03:54:49.000Z,5793
0,2018-05-07T03:54:50.000Z,5791
0,2018-05-07T03:54:51.000Z,5789
0,2018-05-07T03:54:52.000Z,5790
0,2018-05-07T03:54:53.000Z,5791
0,2018-05-07T03:54:54.000Z,5789
0,2018-05-07T03:54:55.000Z,5790
0,2018-05-07T03:54:56.000Z,5788
0,2018-05-07T03:54:57.000Z,5789
0,2018-05-07T03:54:58.000Z,5790
0,2018-05-07T03:54:59.000Z,5791
0,2018-05-07T03:55:00.000Z,5792
0,2018-05-07T03:55:01.000Z,5793
0,2018-05-07T03:55:02.000Z,5791
0,2018-05-07T03:55:03.000Z,5792
0,2018-05-07T03:55:04.000Z,5790
0,2018-05-07T03:55:05.000Z,5791
0,2018-05-07T03:55:06.000Z,5792
0,2018-05-07T03:55:07.000Z,5793
0,2018-05-07T03:55:08.000Z,5794
0,2018-05-07T03:55:09.000Z,5795
0,2018-05-07T03:55:10.000Z,5793
0,2018-05-07T03:55:11.000Z,5794
0,2018-05-07T03:55:12.000Z,5795
0,2018-05-07T03:55:13.000Z,5796
0,2018-05-07T03:55:14.000Z,5797
0,2018-05-07T03:55:15.000Z,5798
0,2018-05-07T03:55:16.000Z,5799
0,2018-05-07T03:55:17.000Z,5800
0,2018-05-07T03:55:18.000Z,5801
0,2018-05-07T03:55:19.000Z,5802
0,2018-05-07T03:55:20.000Z,5803
0,2018-05-07T03:55:21.000Z,5804
0,2018-05-07T03:55:22.000Z,5805
0,2018-05-07T03:55:23.000Z,5806
0,2018-05-07T03:55:24.000Z,5807
0,2018-05-07T03:55:25.000Z,5808
0,2018-05-07T03:55:26.000Z,5806
0,2018-05-07T03:55:27.000Z,5807
0,2018-05-07T03:55:28.000Z,5808
0,2018-05-07T03:55:29.000Z,5809
0,2018-05-07T03:55:30.000Z,5810
0,2018-05-07T03:55:31.000Z,5808
0,2018-05-07T03:55:32.000Z,5809
0,2018-05-07T03:55:33.000Z,5810
0,2018-05-07T03:55:34.000Z,5811
0,2018-05-07T03:55:35.000Z,5812
0,2018-05-07T03:55:36.000Z,5810
0,2018-05-07T03:55:37.000Z,5808
0,2018-05-07T03:55:38.000Z,5809
0,2018-05-07T03:55:39.000Z,5810
0,2018-05-07T03:55:40.000Z,5811
0,2018-05-07T03:55:41.000Z,5812
0,2018-05-07T03:55:42.000Z,5813
0,2018-05-07T03:55:43.000Z,5814
0,2018-05-07T03:55:44.000Z,5815
0,2018-05-07T03:55:45.000Z,5816
0,2018-05-07T03:55:46.000Z,5817
0,2018-05-07T03:55:47.000Z,5818
0,2018-05-07T03:55:48.000Z,5819
0,2018-05-07T03:55:49.000Z,5820
0,2018-05-07T03:55:50.000Z,5821
0,2018-05-07T03:55:51.000Z,5819
0,2018-05-07T03:55:52.000Z,5817
0,2018-05-07T03:55:53.000Z,5818
0,2018-05-07T03:55:54.000Z,5816
0,2018-05-07T03:55:55.000Z,5817
0,2018-05-07T03:55:56.000Z,5818
0,2018-05-07T03:55:57.000Z,5819
0,2018-05-07T03:55:58.000Z,5820
0,2018-05-07T03:55:59.000Z,5821
0,2018-05-07T03:56:00.000Z,5819
0,2018-05-07T03:56:01.000Z,5820
0,2018-05-07T03:56:02.000Z,5818
0,2018-05-07T03:56:03.000Z,5819
0,2018-05-07T03:56:04.000Z,5820
0,2018-05-07T03:56:05.000Z,5821
0,2018-05-07T03:56:06.000Z,5822
0,2018-05-07T03:56:07.000Z,5823
0,2018-05-07T03:56:08.000Z,5821
0,2018-05-07T03:56:09.000Z,5822
0,2018-05-07T03:56:10.000Z,5823
0,2018-05-07T03:56:11.000Z,5824
0,2018-05-07T03:56:12.000Z,5825
0,2018-05-07T03:56:13.000Z,5826
0,2018-05-07T03:56:14.000Z,5827
0,2018-05-07T03:56:15.000Z,5828
0,2018-05-07T03:56:16.000Z,5829
0,2018-05-07T03:56:17.000Z,5830
0,2018-05-07T03:56:18.000Z,5828
0,2018-05-07T03:56:19.000Z,5829
0,2018-05-07T03:56:20.000Z,5830
0,2018-05-07T03:56:21.000Z,5831
0,2018-05-07T03:56:22.000Z,5832
0,2018-05-07T03:56:23.000Z,5833
0,2018-05-07T03:56:24.000Z,5834
0,2018-05-07T03:56:25.000Z,5835
0,2018-05-07T03:56:26.000Z,5836
0,2018-05-07T03:56:27.000Z,5834
0,2018-05-07T03:56:28.000Z,5835
0,2018-05-07T03:56:29.000Z,5836
0,2018-05-07T03:56:30.000Z,5834
0,2018-05-07T03:56:31.000Z,5835
0,2018-05-07T03:56:32.000Z,5836
0,2018-05-07T03:56:33.000Z,5837
0,2018-05-07T03:56:34.000Z,5838
0,2018-05-07T03:56:35.000Z,5839
0,2018-05-07T03:56:36.000Z,5837
0,2018-05-07T03:56:37.000Z,5838
0,2018-05-07T03:56:38.000Z,5839
0,2018-05-07T03:56:39.000Z,5840
0,2018-05-07T03:56:40.000Z,5838
0,2018-05-07T03:56:41.000Z,5839
0,2018-05-07T03:56:42.000Z,5840
0,2018-05-07T03:56:43.000Z,5841
0,2018-05-07T03:56:44.000Z,5842
0,2018-05-07T03:56:45.000Z,5843
0,2018-05-07T03:56:46.000Z,5841
0,2018-05-07T03:56:47.000Z,5842
0,2018-05-07T03:56:48.000Z,5843
0,2018-05-07T03:56:49.000Z,5844
0,2018-05-07T03:56:50.000Z,5845
0,2018-05-07T03:56:51.000Z,5846
0,2018-05-07T03:56:52.000Z,5844
0,2018-05-07T03:56:53.000Z,5845
0,2018-05-07T03:56:54.000Z,5846
0,2018-05-07T03:56:55.000Z,5847
0,2018-05-07T03:56:56.000Z,5848
0,2018-05-07T03:56:57.000Z,5849
0,2018-05-07T03:56:58.000Z,5850
0,2018-05-07T03:56:59.000Z,5851
0,2018-05-07T03:57:00.000Z,5852
0,2018-05-07T03:57:01.000Z,5853
0,2018-05-07T03:57:02.000Z,5854
0,2018-05-07T03:57:03.000Z,5855
0,2018-05-07T03:57:04.000Z,5856
0,2018-05-07T03:57:05.000Z,5854
0,2018-05-07T03:57:06.000Z,5855
0,2018-05-07T03:57:07.000Z,5853
0,2018-05-07T03:57:08.000Z,5854
0,2018-05-07T03:57:09.000Z,5855
0,2018-05-07T03:57:10.000Z,5856
0,2018-05-07T03:57:11.000Z,5857
0,2018-05-07T03:57:12.000Z,5858
0,2018-05-07T03:57:13.000Z,5859
0,2018-05-07T03:57:14.000Z,5860
0,2018-05-07T03:57:15.000Z,5861
0,2018-05-07T03:57:16.000Z,5862
0,2018-05-07T03:57:17.000Z,5863
0,2018-05-07T03:57:18.000Z,5864
0,2018-05-07T03:57:19.000Z,5862
0,2018-05-07T03:57:20.000Z,5863
0,2018-05-07T03:57:21.000Z,5864
0,2018-05-07T03:57:22.000Z,5865
0,2018-05-07T03:57:23.000Z,5863
0,2018-05-07T03:57:24.000Z,5864
0,2018-05-07T03:57:25.000Z,5865
0,2018-05-07T03:57:26.000Z,5866
0,2018-05-07T03:57:27.000Z,5867
0,2018-05-07T03:57:28.000Z,5868
0,2018-05-07T03:57:29.000Z,5869
0,2018-05-07T03:57:30.000Z,5867
0,2018-05-07T03:57:31.000Z,5868
0,2018-05-07T03:57:32.000Z,5869
0,2018-05-07T03:57:33.000Z,5870
0,2018-05-07T03:57:34.000Z,5868
0,2018-05-07T03:57:35.000Z,5869
0,2018-05-07T03:57:36.000Z,5867
0,2018-05-07T03:57:37.000Z,5868
0,2018-05-07T03:57:38.000Z,5869
0,2018-05-07T03:57:39.000Z,5870
0,2018-05-07T03:57:40.000Z,5868
0,2018-05-07T03:57:41.000Z,5866
0,2018-05-07T03:57:42.000Z,5867
0,2018-05-07T03:57:43.000Z,5868
0,2018-05-07T03:57:44.000Z,5869
0,2018-05-07T03:57:45.000Z,5867
0,2018-05-07T03:57:46.000Z,5868
0,2018-05-07T03:57:47.000Z,5869
0,2018-05-07T03:57:48.000Z,5870
0,2018-05-07T03:57:49.000Z,5871
0,2018-05-07T03:57:50.000Z,5872
0,2018-05-07T03:57:51.000Z,5873
0,2018-05-07T03:57:52.000Z,5874
0,2018-05-07T03:57:53.000Z,5875
0,2018-05-07T03:57:54.000Z,5876
0,2018-05-07T03:57:55.000Z,5877
0,2018-05-07T03:57:56.000Z,5878
0,2018-05-07T03:57:57.000Z,5876
0,2018-05-07T03:57:58.000Z,5877
0,2018-05-07T03:57:59.000Z,5878
0,2018-05-07T03:58:00.000Z,5879
0,2018-05-07T03:58:01.000Z,5880
0,2018-05-07T03:58:02.000Z,5881
0,2018-05-07T03:58:03.000Z,5882
0,2018-05-07T03:58:04.000Z,5880
0,2018-05-07T03:58:05.000Z,5881
0,2018-05-07T03:58:06.000Z,5882
0,2018-05-07T03:58:07.000Z,5880
0,2018-05-07T03:58:08.000Z,5881
0,2018-05-07T03:58:09.000Z,5879
0,2018-05-07T03:58:10.000Z,5877
0,2018-05-07T03:58:11.000Z,5875
0,2018-05-07T03:58:12.000Z,5873
0,2018-05-07T03:58:13.000Z,5874
