id,timestamp,waterLevel,temperature,humidity,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
4,2017-11-20 13:42:45.210183,103,28,33,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:44.7910000Z
5,2017-11-20 13:42:45.287761,4,16,20,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:44.7800000Z
6,2017-11-20 13:42:45.364909,4,19,17,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:45.1260000Z
7,2017-11-20 13:42:45.435058,4,18,16,2017-11-21T10:46:25.0149974Z,0,2017-11-20T13:42:45.3650000Z
8,2017-11-20 13:42:45.513435,45,10,10,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:45.0880000Z
9,2017-11-20 13:42:45.611473,159,23,21,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:45.0920000Z
10,2017-11-20 13:42:45.684796,8,12,10,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:45.4400000Z
1,2017-11-20 13:42:50.759512,4,10,11,2017-11-21T10:46:25.0149974Z,0,2017-11-20T13:42:50.6810000Z
2,2017-11-20 13:42:50.830614,21,27,26,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:50.4070000Z
3,2017-11-20 13:42:51.004426,10,19,21,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:50.4870000Z
4,2017-11-20 13:42:51.079982,100,28,23,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:50.8490000Z
5,2017-11-20 13:42:51.148612,4,19,18,2017-11-21T10:46:25.0149974Z,0,2017-11-20T13:42:51.0710000Z
6,2017-11-20 13:42:51.221240,4,21,23,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:50.7970000Z
7,2017-11-20 13:42:51.323104,4,21,22,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:50.8160000Z
8,2017-11-20 13:42:51.399716,36,10,9,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:51.1630000Z
9,2017-11-20 13:42:51.468331,152,23,25,2017-11-21T10:46:25.0149974Z,0,2017-11-20T13:42:51.3990000Z
10,2017-11-20 13:42:51.702907,9,11,10,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:51.2820000Z
1,2017-11-20 13:42:56.778111,4,10,11,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:56.2550000Z
2,2017-11-20 13:42:56.855633,19,24,27,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:56.6180000Z
3,2017-11-20 13:42:56.933418,10,16,12,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:42:56.8720000Z
4,2017-11-20 13:42:57.023886,80,29,26,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:56.6140000Z
5,2017-11-20 13:42:57.125830,4,19,20,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:56.6150000Z
6,2017-11-20 13:42:57.196317,4,24,23,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:56.9780000Z
7,2017-11-20 13:42:57.278630,4,20,24,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:42:57.2000000Z
8,2017-11-20 13:42:57.344162,36,10,9,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:42:56.9260000Z
9,2017-11-20 13:42:57.430875,143,19,17,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:42:56.9120000Z
10,2017-11-20 13:42:57.508257,8,13,14,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:42:57.2750000Z
1,2017-11-20 13:43:02.582822,4,11,11,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:02.5150000Z
2,2017-11-20 13:43:02.668120,17,26,28,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:02.2470000Z
3,2017-11-20 13:43:02.787921,11,14,13,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:02.2770000Z
4,2017-11-20 13:43:02.865061,92,33,34,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:02.6270000Z
5,2017-11-20 13:43:02.942482,4,21,23,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:02.8750000Z
6,2017-11-20 13:43:03.022007,4,24,23,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:02.6060000Z
7,2017-11-20 13:43:03.115284,4,22,21,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:02.6050000Z
8,2017-11-20 13:43:03.195250,39,12,12,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:02.9550000Z
9,2017-11-20 13:43:03.267707,154,22,24,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:03.1880000Z
10,2017-11-20 13:43:03.344836,7,11,9,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:02.9340000Z
1,2017-11-20 13:43:08.609699,4,10,11,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:08.0900000Z
2,2017-11-20 13:43:08.679600,15,22,17,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:08.4570000Z
3,2017-11-20 13:43:08.764112,13,14,15,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:08.6910000Z
4,2017-11-20 13:43:08.837618,94,33,31,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:08.4090000Z
5,2017-11-20 13:43:08.945026,4,23,27,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:08.4330000Z
6,2017-11-20 13:43:09.020600,4,24,21,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:08.7850000Z
7,2017-11-20 13:43:09.093096,4,20,22,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:09.0190000Z
8,2017-11-20 13:43:09.168640,44,12,13,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:08.7530000Z
9,2017-11-20 13:43:09.236089,151,21,20,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:08.7150000Z
10,2017-11-20 13:43:09.310286,6,10,8,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:09.0820000Z
1,2017-11-20 13:43:14.403270,4,11,12,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:14.3340000Z
2,2017-11-20 13:43:14.473802,13,25,22,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:14.0490000Z
3,2017-11-20 13:43:14.556183,15,12,11,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:14.0350000Z
4,2017-11-20 13:43:14.635633,81,35,29,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:14.3950000Z
5,2017-11-20 13:43:14.711235,4,27,22,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:14.6310000Z
6,2017-11-20 13:43:14.780463,4,20,18,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:14.3620000Z
7,2017-11-20 13:43:14.853810,4,18,16,2017-11-21T10:46:25.7806025Z,2,2017-11-20T13:43:14.3320000Z
8,2017-11-20 13:43:14.914791,48,12,13,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:14.6760000Z
9,2017-11-20 13:43:14.989042,148,18,18,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:14.9130000Z
10,2017-11-20 13:43:15.058081,7,10,8,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:14.6430000Z
1,2017-11-20 13:43:20.124671,4,10,11,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:19.6130000Z
2,2017-11-20 13:43:20.332054,14,30,29,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:20.0980000Z
3,2017-11-20 13:43:20.401091,16,14,15,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:20.3210000Z
4,2017-11-20 13:43:20.465468,78,35,30,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:20.0500000Z
5,2017-11-20 13:43:20.539805,4,26,22,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:20.0190000Z
6,2017-11-20 13:43:20.613054,4,17,17,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:20.3800000Z
7,2017-11-20 13:43:20.683748,4,16,18,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:20.6180000Z
8,2017-11-20 13:43:20.818580,47,12,13,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:20.4100000Z
9,2017-11-20 13:43:20.899900,157,16,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:20.3940000Z
10,2017-11-20 13:43:20.990498,8,12,13,2017-11-21T10:46:26.1399618Z,3,2017-11-20T13:43:20.7570000Z
1,2017-11-20 13:43:26.051672,4,10,9,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:25.9800000Z
2,2017-11-20 13:43:26.133186,16,26,30,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:25.7120000Z
3,2017-11-20 13:43:26.262799,17,16,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:25.7600000Z
4,2017-11-20 13:43:26.344122,77,28,24,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:26.1040000Z
5,2017-11-20 13:43:26.419944,4,29,33,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:26.3390000Z
6,2017-11-20 13:43:26.487547,4,15,12,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:26.0610000Z
7,2017-11-20 13:43:26.608944,4,18,16,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:26.1040000Z
8,2017-11-20 13:43:26.686655,38,14,16,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:26.4490000Z
9,2017-11-20 13:43:26.760095,144,16,16,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:26.6830000Z
10,2017-11-20 13:43:26.825087,9,11,11,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:26.4040000Z
1,2017-11-20 13:43:31.896858,4,10,11,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:31.3870000Z
2,2017-11-20 13:43:31.974259,13,30,35,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:31.7370000Z
3,2017-11-20 13:43:32.049537,20,15,13,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:31.9830000Z
4,2017-11-20 13:43:32.126923,84,30,32,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:31.7050000Z
5,2017-11-20 13:43:32.303800,4,27,27,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:31.7940000Z
6,2017-11-20 13:43:32.374988,4,17,18,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:32.1430000Z
7,2017-11-20 13:43:32.452929,4,18,21,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:32.3730000Z
8,2017-11-20 13:43:32.535030,34,12,12,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:32.1110000Z
9,2017-11-20 13:43:32.607938,162,19,20,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:32.0910000Z
10,2017-11-20 13:43:32.685626,9,10,11,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:32.4560000Z
1,2017-11-20 13:43:37.761644,4,10,10,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:37.6890000Z
2,2017-11-20 13:43:37.835732,15,26,30,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:37.4200000Z
3,2017-11-20 13:43:37.921082,17,12,11,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:37.4080000Z
4,2017-11-20 13:43:37.993293,93,31,28,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:37.7630000Z
5,2017-11-20 13:43:38.072044,4,29,31,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:38.0010000Z
6,2017-11-20 13:43:38.154483,4,15,15,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:37.7330000Z
7,2017-11-20 13:43:38.248757,4,20,17,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:37.7360000Z
8,2017-11-20 13:43:38.316057,37,12,10,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:38.0760000Z
9,2017-11-20 13:43:38.381201,166,21,20,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:38.3140000Z
10,2017-11-20 13:43:38.449179,9,12,11,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:38.0300000Z
1,2017-11-20 13:43:43.600090,4,11,12,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:43.0810000Z
2,2017-11-20 13:43:43.674932,13,23,28,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:43.4360000Z
3,2017-11-20 13:43:43.748190,18,12,14,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:43.6780000Z
4,2017-11-20 13:43:43.820981,83,34,33,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:43.3980000Z
5,2017-11-20 13:43:43.950184,4,26,29,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:43.4720000Z
6,2017-11-20 13:43:44.067681,4,12,13,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:43.8280000Z
7,2017-11-20 13:43:44.140819,4,24,24,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:44.0680000Z
8,2017-11-20 13:43:44.214815,37,14,12,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:43.7960000Z
9,2017-11-20 13:43:44.290097,139,17,16,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:43.7680000Z
10,2017-11-20 13:43:44.366942,9,13,14,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:44.1250000Z
1,2017-11-20 13:43:49.441879,4,13,11,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:49.3680000Z
2,2017-11-20 13:43:49.517816,14,20,23,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:49.1020000Z
3,2017-11-20 13:43:49.648873,20,14,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:49.1280000Z
4,2017-11-20 13:43:49.719602,93,35,40,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:49.4880000Z
5,2017-11-20 13:43:49.792185,4,31,35,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:49.7280000Z
6,2017-11-20 13:43:49.877049,4,11,13,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:49.4640000Z
7,2017-11-20 13:43:49.994408,4,26,28,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:49.4730000Z
8,2017-11-20 13:43:50.067189,34,15,13,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:49.8320000Z
9,2017-11-20 13:43:50.141608,142,16,17,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:50.0710000Z
10,2017-11-20 13:43:50.221688,10,13,11,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:49.8010000Z
1,2017-11-20 13:43:55.346320,4,12,12,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:54.8230000Z
2,2017-11-20 13:43:55.426964,15,21,21,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:55.1920000Z
3,2017-11-20 13:43:55.497469,21,12,14,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:55.4170000Z
4,2017-11-20 13:43:55.568235,86,35,31,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:55.1450000Z
5,2017-11-20 13:43:55.663427,4,35,34,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:55.1510000Z
6,2017-11-20 13:43:55.751979,4,12,13,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:55.5200000Z
7,2017-11-20 13:43:55.826817,4,25,28,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:43:55.7610000Z
8,2017-11-20 13:43:55.894924,35,14,16,2017-11-21T10:46:25.4056041Z,1,2017-11-20T13:43:55.4730000Z
9,2017-11-20 13:43:55.984846,146,17,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:43:55.4640000Z
10,2017-11-20 13:43:56.057817,12,13,12,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:43:55.8170000Z
1,2017-11-20 13:44:01.131310,4,14,12,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:01.0620000Z
2,2017-11-20 13:44:01.200154,14,25,28,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:00.7760000Z
3,2017-11-20 13:44:01.344191,21,13,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:00.8240000Z
4,2017-11-20 13:44:01.436754,73,30,31,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:01.1950000Z
5,2017-11-20 13:44:01.512039,4,35,38,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:01.4370000Z
6,2017-11-20 13:44:01.586284,4,10,11,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:01.1660000Z
7,2017-11-20 13:44:01.712436,4,24,28,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:01.1990000Z
8,2017-11-20 13:44:02.065228,40,13,14,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:01.8360000Z
9,2017-11-20 13:44:02.139425,141,20,18,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:02.0620000Z
10,2017-11-20 13:44:02.219641,14,11,10,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:01.7910000Z
1,2017-11-20 13:44:07.326469,4,13,11,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:06.8100000Z
2,2017-11-20 13:44:07.409970,14,23,23,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:07.1800000Z
3,2017-11-20 13:44:07.487298,22,14,14,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:07.4080000Z
4,2017-11-20 13:44:07.555750,80,25,26,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:07.1350000Z
5,2017-11-20 13:44:07.730291,4,35,36,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:07.2160000Z
6,2017-11-20 13:44:07.808828,4,11,12,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:07.5710000Z
7,2017-11-20 13:44:07.889764,4,20,23,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:07.8140000Z
8,2017-11-20 13:44:07.955287,46,12,11,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:07.5410000Z
9,2017-11-20 13:44:08.038037,131,18,18,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:07.5280000Z
10,2017-11-20 13:44:08.119946,14,12,10,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:07.8850000Z
1,2017-11-20 13:44:13.200278,4,13,14,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:13.1280000Z
2,2017-11-20 13:44:13.269439,14,22,24,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:12.8540000Z
3,2017-11-20 13:44:13.359464,24,14,16,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:12.8460000Z
4,2017-11-20 13:44:13.430730,90,23,26,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:13.2020000Z
5,2017-11-20 13:44:13.509798,4,28,22,2017-11-21T10:46:25.0306280Z,0,2017-11-20T13:44:13.4410000Z
6,2017-11-20 13:44:13.577980,4,10,10,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:13.1510000Z
7,2017-11-20 13:44:13.678719,4,18,20,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:13.1580000Z
8,2017-11-20 13:44:13.755165,46,11,12,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:13.5300000Z
9,2017-11-20 13:44:13.830354,118,15,16,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:13.7530000Z
10,2017-11-20 13:44:13.915637,16,10,12,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:13.4940000Z
1,2017-11-20 13:44:19.009106,4,11,12,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:18.5080000Z
2,2017-11-20 13:44:19.094207,16,18,15,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:18.8600000Z
3,2017-11-20 13:44:19.168348,21,12,14,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:19.0990000Z
4,2017-11-20 13:44:19.248113,73,23,23,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:18.8230000Z
5,2017-11-20 13:44:19.314623,4,30,27,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:18.8050000Z
6,2017-11-20 13:44:19.390710,4,10,6,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:19.1560000Z
7,2017-11-20 13:44:19.467719,4,20,19,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:19.3960000Z
8,2017-11-20 13:44:19.553135,53,12,13,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:19.1360000Z
9,2017-11-20 13:44:19.627538,123,18,18,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:19.1170000Z
10,2017-11-20 13:44:19.701780,16,10,9,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:19.4700000Z
1,2017-11-20 13:44:25.072564,4,10,11,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:24.9950000Z
2,2017-11-20 13:44:25.149912,19,19,19,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:24.7330000Z
3,2017-11-20 13:44:25.224036,17,14,16,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:24.7150000Z
4,2017-11-20 13:44:25.297452,84,21,22,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:25.0670000Z
5,2017-11-20 13:44:25.366096,4,35,40,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:25.2930000Z
6,2017-11-20 13:44:25.432439,4,10,10,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:25.0150000Z
7,2017-11-20 13:44:25.504559,4,19,20,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:24.9960000Z
8,2017-11-20 13:44:25.585542,52,11,10,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:25.3480000Z
9,2017-11-20 13:44:25.653638,147,15,17,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:25.5740000Z
10,2017-11-20 13:44:25.721914,19,10,8,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:25.2960000Z
1,2017-11-20 13:44:30.794464,4,10,10,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:30.2820000Z
2,2017-11-20 13:44:30.868901,18,17,18,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:30.6320000Z
3,2017-11-20 13:44:30.934243,17,15,15,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:30.8570000Z
4,2017-11-20 13:44:31.007883,77,21,17,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:30.5830000Z
5,2017-11-20 13:44:31.073889,4,35,37,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:30.5640000Z
6,2017-11-20 13:44:31.146817,4,10,6,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:30.9130000Z
7,2017-11-20 13:44:31.215930,4,19,17,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:31.1390000Z
8,2017-11-20 13:44:31.292376,42,13,14,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:30.8640000Z
9,2017-11-20 13:44:31.364415,143,17,18,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:30.8450000Z
10,2017-11-20 13:44:31.447346,22,10,9,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:31.2100000Z
1,2017-11-20 13:44:36.517265,4,12,13,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:36.4540000Z
2,2017-11-20 13:44:36.588262,19,17,17,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:36.1650000Z
3,2017-11-20 13:44:36.666910,15,17,14,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:36.1580000Z
4,2017-11-20 13:44:36.739583,66,17,14,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:36.5010000Z
5,2017-11-20 13:44:36.801208,4,35,38,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:36.7350000Z
6,2017-11-20 13:44:36.870433,4,11,12,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:36.4460000Z
7,2017-11-20 13:44:36.948114,4,17,19,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:36.4390000Z
8,2017-11-20 13:44:37.025042,37,15,14,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:36.7830000Z
9,2017-11-20 13:44:37.099576,118,20,23,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:37.0320000Z
10,2017-11-20 13:44:37.164594,22,10,10,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:36.7430000Z
1,2017-11-20 13:44:42.250301,4,11,9,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:41.7370000Z
2,2017-11-20 13:44:42.323769,17,18,15,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:42.0810000Z
3,2017-11-20 13:44:42.399717,16,18,19,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:42.3330000Z
4,2017-11-20 13:44:42.465237,72,17,19,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:42.0370000Z
5,2017-11-20 13:44:42.545229,4,35,40,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:42.0340000Z
6,2017-11-20 13:44:42.620593,4,10,9,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:42.3940000Z
7,2017-11-20 13:44:42.698463,4,14,17,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:42.6300000Z
8,2017-11-20 13:44:42.770267,40,18,20,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:42.3490000Z
9,2017-11-20 13:44:42.837036,113,16,19,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:42.3150000Z
10,2017-11-20 13:44:42.908021,20,10,9,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:42.6750000Z
1,2017-11-20 13:44:47.980680,4,12,11,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:47.9130000Z
2,2017-11-20 13:44:48.045093,16,20,20,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:47.6300000Z
3,2017-11-20 13:44:48.120662,13,21,24,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:47.6130000Z
4,2017-11-20 13:44:48.195174,70,19,20,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:47.9570000Z
5,2017-11-20 13:44:48.263483,4,35,33,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:48.1950000Z
6,2017-11-20 13:44:48.334870,4,10,11,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:47.9110000Z
7,2017-11-20 13:44:48.416262,4,12,11,2017-11-21T10:46:25.7962271Z,2,2017-11-20T13:44:47.8940000Z
8,2017-11-20 13:44:48.494250,42,19,20,2017-11-21T10:46:26.1555955Z,3,2017-11-20T13:44:48.2530000Z
9,2017-11-20 13:44:48.563433,113,18,21,2017-11-21T10:46:25.0462522Z,0,2017-11-20T13:44:48.5080000Z
10,2017-11-20 13:44:48.646740,18,12,12,2017-11-21T10:46:25.4212302Z,1,2017-11-20T13:44:48.2240000Z
